reviews,sentiment,product_category
Good product,positive,dishwashing tablet
They seem to work well but the individual wrapping it difficult to open. I am still deciding whether the trouble is worth it. I’m leaning towards paying a little extra for pods.,positive,dishwashing tablet
"Product works good, smells great.  The only thing I don't like is having to take the plastic wrap off each pod before use.",positive,dishwashing tablet
I need to remember to cancel this item. Works fine but hate the foil package.,positive,dishwashing tablet
"Although I understand why this product is in plastic wrap, getting the individual packages open isn't easy. And then, there is the wasted wrapping. As for the product,  it works very well in our area. After use, the dishwasher is even cleaner (with a stainless steel tub).",positive,dishwashing tablet
"Dishwasher, I put the tab on the bottom of the washer",positive,dishwashing tablet
The package is so big that by the time I got to the bottom they feel like the took on moisture. They still work and I will buy again.,positive,dishwashing tablet
The only drawback is the foil wrapper.,positive,dishwashing tablet
"Dishes in my home are rinsed and fairly clear before being put in the dishwasher, and they are not sitting for a long period of time. With this dish detergent, I have to use two of them to get the dishes clean. It also sometimes leaves a white residue on a few things (which I can just rinse off, but still.) I got a pack that had each little square individually wrapped, and I understand the concept behind that, but it’s rather annoying to me. I would buy again if I had to, but this wouldn’t be my first choice!",positive,dishwashing tablet
"I had been using the cascade pacs for awhile but I ran out and decided to try something else. I tried the Finish Gelpacks and these. The Gelpacks were terrible, they left a good amount of residue on the dishes after a cycle (never had that with cascade). These at least got the dishes clean, but left watermarks on everything (cascade never did). So I ended up buying the finish rinse solution to put in my machine (never needed a rinse aid with cascade—rhyming is completely unintentional). So from now on it’s cascade only. Glad I tried others though.",positive,dishwashing tablet
Cleans well but hard to open for an arthritic person,positive,dishwashing tablet
These are individually wrapped in the box and that kills my soul. Wont order again cause my weak hands cannot open them lol. My kids have to do it.,positive,dishwashing tablet
Not as good as I thought.,positive,dishwashing tablet
"PROS:Works in my BOSCH dishwasher. I put it in the little plastic door on the metal door.Works on less-water dishwasher setting (Opti-miser)Works on cat foodCONS:Hard to find at TargetComes individually wrapped. This isn't necessary and a huge waste! I would pay extra to have it packaged with less plastic.P.s. I have not been paid to write this, I just want to write more reviews this year because I read other peoples' reviews a lot, and I want to contribute something too :)",positive,dishwashing tablet
The Finish All in One really does a nice job of cleaning the dishes..because of the built in her dry there are no dried water spots and the dishes get completely dry! The only complaint I have is the wrapping of each pod…wish it came with no wrapping.,positive,dishwashing tablet
Good product.  Clean the dishes well in my Bosch dishwasher,positive,dishwashing tablet
"I had to find a new detergent because Cascade stopped getting my dishes clean. It is the oddest phenomenon how dish washing detergent will just stop cleaning. No, I don't need to clean the dishwasher, it is only a few months old.  Regardless, I switched to Finish and so far, it is cleaning the dishes without leaving spots or food on the anything. So, this is my ""go to"" brand for now. I also like that none of the pods have stuck together, which was an issue with Cascade if it wasn't used quickly.",positive,dishwashing tablet
"So the individual pods come in their own individual wrapper. I guess this is good so that is the box gets wet, the pods won’t go bad but it’s a pain every time to open each pod to use.",positive,dishwashing tablet
"These cleaners work, simple and effective.. just more effort to peel the foil from the package as Opposed to the drop and go tape… But they last forever and there areLots of them",positive,dishwashing tablet
"These work well, but I am a bit disappointed that the tabs are all individually wrapped.  I didn't pay attention to that detail.  I realize why, because they are compressed powder, even the powerball.  They are NOT the Finish Quantum that is also pictured for this product.  I bought a year's supply because they were on special, so at least they clean well.  I do wish there was a way to minimize the individual wrappers.  I wonder if I can recycle them.  I put them in a big clear glass jar on my counter above my dshwasher, so they do look sparkly and decorative in my kitchen.  Probably not the look the manufacturer thought of, but I figured I would make the best of my oversight.",positive,dishwashing tablet
Love finish for my dishwasher. Been using it for years. This was a larger package and a very good price. Unless price goes up too much I will be buying again. Have it set up to buy every couple months.12/19 someone asked about tablets being broken earlier & I  said I  never had this experience. This last box I opened a week or so ago it seems every 2nd or 3rd one I take out is broken. It's a bigger box than I've ever bought more room to bounce around I suppose but this has never happened before. Not pleased with this but use them and they still clean but would rather them be in 1 piece.. took 1 star off. Will add back if next box aren't broken up.,positive,dishwashing tablet
"Works great, tried washing with out it. Dishes wasn't that clean, still had food on it. After using this Dishes came out clean..",positive,dishwashing tablet
The product is great- works perfectly. The only thing I don’t like is that each tablet is individually wrapped. Awful packaging  - so wasteful.,positive,dishwashing tablet
My only complaint if there isn’t a reason these can’t be open in the container. They are all individually wrapped and so wasteful and an extra step from container to dishwasher.Also sometimes they don’t fully dissolve but isn’t a huge issue most the time.,positive,dishwashing tablet
"This is the only detergent my dishwasher will use. Each pod is individually wrapped. This can be a godsend or pain in the butt. The pro to having them individually wrapped is that they don’t all become sticky and come together, but the con is that you have to unwrap one every time you need to start a load. I also which it came in a more durable container. I dumped them into a big plastic tub so the flattened box that it came in wouldn’t continue to split them everywhere.",positive,dishwashing tablet
"Overall a great product, but once again, Packaging problem. The package was smashed a bit at the top, and some of the pods had come out. Not a huge deal since they're individually wrapped, but some of them when I open them are crumbly. Considering the price for these things, that's a bit irritating at the very least. Plus, don't like to get that stuff on my hands, as they're filled with caustic chemicals.Just always strikes me a little bit sad to have a really good product, only to leave a negative mark on the experience because of laziness in the packaging process.",positive,dishwashing tablet
"Product works great, especially in a stainless DW. Really made interior look like new after two years of using liquid paste product.My beef is somewhat of a MINOR  one as these individual tablets are wrapped in foil, come in a light cardboard box,  and need to be opened first and placed in soap compartment.Other Finish tabs are wrapped in dissolvable plastic and go right in soap compartment without contact of soap ingredients of tablet.It’s true that if you get wetness inside of the plastic tablet container of dissolving tabs, you might create a sticky mess ( dry hands only) but I think I prefer the dissolvable ones better.Easier to work with. 😀Also...don’t use additional liquid “spot remover” in DW as you may upset the balance of the provided red “spot remover” of tablet.",positive,dishwashing tablet
"Overall these are decent dishwasher detergent tablets. Some of the tablets come broken and the red center is detached from the tablet portion. The price is good, but I don't feel like this soap cleans my dishes as well as other brands.",positive,dishwashing tablet
"Well! Let me first say that this is my favorite dishwasher detergent brand. I was super happy to see that I could get a giant box of this stuff on Amazon. I WILL admit that what I received surprised me when I opened the little washer packet, mostly because I thought from the picture that this was the kind that had the gel layer. These are the ones that are the solid (powdered) detergent. This means I likely won’t get this box of them again, because I do prefer the ones that have the combination solid and gel layer. I think those do the best job and seem to work better with my dishwasher. However, these are also good, so they will definitely be used, and I will look around on Amazon to see if I can find a big box of the others that I prefer.",positive,dishwashing tablet
I didn't realize that each tablet needs to be unwrapped before use.,positive,dishwashing tablet
Product is great only drawback is this is the one you have to open each one verus the finsh with the self disolving wrapper.  Otherwise I would have given 5 stars.  ( more my fault for orderingthe wrong one),positive,dishwashing tablet
My only complaint is that the tablets come in an individual foil wrapper which you have to peel off and dispose of.  I wish they came in a clear plastic dissolvable package.,positive,dishwashing tablet
"Some of the reviewed here complained about damage to the pods.  I risked it and figured that I was reasonably close to a distribution hub and it would not be a problem.  The actual problem is that the box was shipped in a vinyl envelope only.  No real protection.  The product box came with rounded corners from being bounced around and about 20% of the pods were either broken to dust or cracked.  Not enough to return but enough to buy my next batch at my local big box store.The pods themselves are very good.  Easy to use, and cleans my dishes well.  No complaints.",positive,dishwashing tablet
"So far so good!Hope it will change to not individual package of each cube, reduce the waste.",positive,dishwashing tablet
This product is suprising me a lot.,positive,dishwashing tablet
Works great,positive,dishwashing tablet
Honest review here.I found this to be good value for the price.  I usually prefer the liquid pods but these dissolved well and worked great.  There was never any weird residue left in the dishwasher from the solids which is great.I would definitely buy again!,positive,dishwashing tablet
"I opened these about five days ago. I am visually impaired and I opened the box and placed one tablet in dishwasher and ran it. Today five days later my granddaughter, 11, asked what all the silver things were in the dishwasher. She got them out. So my dishes were not being washed. So I tried to open one to put in dishwasher and I could not open so I had to poke it with a sharp meatfork. I don't like these.  They seem old, old fashioned and hard. Nothing like the last Finish I bought in March and loved.",positive,dishwashing tablet
"This dishwashing soap works better than anything we have found. It gets our dishes clean and only occasionally do we have to scrub a pan that doesn’t get the cooked on food off. I don’t have a problem with that. One complaint is that it removed the writing on our Pyrex measuring cup, so after replacing it we now wash that by hand. The only other complaint is that it eats aluminum. We had to throw out our aluminum ice cream scoop because the metal started stuffing off on our ice cream, so avoid putting anything aluminum in the dishwasher. To leave on a good note, it does make our copper pans shine without scrubbing and polishing.",positive,dishwashing tablet
"Product does a great job. And is of good value. Just want to note that the packaging on this shipment was barely ok. I received it yesterday, Sunday......great service. The package was an Amazon envelope and product inside....Fine. But not not safe for being tossed or pushed into the mailbox by USPS. Amazon envelop was in good shape but should have been packed with something inside. The box popped open and most of the tablets were on the bottom of the bag. All seem undamaged, but not good packaging on this shipment. (All tabs are wrapped individuals.)",positive,dishwashing tablet
"I buy this brand because it smells less awful than the other brands. No longer do I need to wash my tea cup when it comes out of the dishwasher to get rid of the smell of the dishwasher detergent. But it seems to have a short shelf life, if you buy it more than about 6 months before using, the cakes just crumble when you open the packages. We often buy supplies ahead, and it doesn't work well for this product.BTW, it seems to do a great job cleaning dishes, but so do other brands that I have tried.",positive,dishwashing tablet
"Works well, good value. Was shipped in an envelope instead of a box, so the cardboard box it came in was totally destroyed. They are hard pucks instead of gel packs, so they survived fine.Only complaint besides shipping is that each one is individually wrapped in plastic, which is both wasteful/bad for the environment, but also is just annoying to have to open every time with wet hands after doing dishes. (although with the poor shipping method, this actually worked out well for me this time).",positive,dishwashing tablet
"Overall I like the product. I rated this 4 stars now as the new box I received has many broken tablets so I have to open the packages over the dish washer. In addition, I am not a fan of the individually wrapped tablets as I do not think it is environmentally safe, but luckily they are individually wrapped otherwise the box would have been a powder mess. I just hope in the future the packaging is of better quality or I might have to choose a different one.",positive,dishwashing tablet
"This product itself is good,  however if you go to Costco and buy a tub of these pucks,  they come in easy to use pucks that dissolve, there is no plastic to remove or dispose of.  This seems to be the older product that requires you to tear open a mylar wrapper and dispose of it.  This creates unnecessary plastic landfill that the more modern Finish product doesnt use.  So on this point, this product has been improved since and I wouldnt buy the Finish product in this box or packaging again.  Only buy the Finish that is in the fully dissolvable pucks going forward.",positive,dishwashing tablet
Met expectations,positive,dishwashing tablet
"Dishes, glasses and silverware are always super clean in our Bosch dishwasher.  Best pricing we found on these tabs.  Little foil wrapping is hard to grip and open.  Too many of the tabs are broken inside their wrapping, not sure if that's from rough handling during shipping.",positive,dishwashing tablet
"This is the brand I always use, and normally purchase it from Costco. I wanted to add it to my subscribe and save so I got it through Amazon. The product works just fine, however, I’m disappointed because each pod is individually wrapped unlike the pods I normally purchase from the store.  Needless to say I won’t be ordering this again!  Unwrapping each pod is not only annoying but it’s also environmentally unfriendly.",positive,dishwashing tablet
These clean well but I think I received some old ones.  The product is a pressed powdered detergent cube in an aluminum type wrapper.  They have to be unwrapped before using and most of them are dried out and dissolve into powder in my hands while unwrapping occasionally.  I never had this problem with another box I bought at a supermarket.  I will  buy the gel ones from now on from another brand.,positive,dishwashing tablet
I would like to give this product a 5 star out of 5 but since I have to purchase another product to keep my glassware steak free not happy bout it. It should have been added to this product as an upgrade and not an option. I’m pretty sure every consumer would love to use all their glassware clear and shiny as advertised.,positive,dishwashing tablet
The packets are not the easiest to open and several have been busted already when went to open so that made for more cleanup. But as far as cleaning your dishes these do really good and have very little spotting(water spots) left on dishes,positive,dishwashing tablet
"The headline says it all and this is why I'm giving the product 4 stars.  These tablets work well but during shipping, many are broken up, so you have pieces and grains that are almost impossible to use.  In fact, I've thrown a few away.  I don't know the solution - maybe better packing.  All I know is that about 10 percent of these are useless.  But the other 90 percent are greaet.",positive,dishwashing tablet
"The functionality is good but the packaging is lacking.  The box was broken, the pads were spilled out, and many were broken inside the individual wrappers.  I don't love that they are each wrapped since it is just another bit of trash to occupy the landfills; however, with the soft nature of the tablets and the rough transit, the wrappers allowed many crushed ones to still be used.  I will probably try something else next time.",positive,dishwashing tablet
It works good,positive,dishwashing tablet
"Okay, so as im sure people going through reviews have seen this product does have some issues sometimes. Some of the packages arent perfect and sometimes you do get a dud and have to rewash. Now let me ask you, how much do you pay for these somewhere else? Certainly not 15 bucks for 94 of them. Its more like 12 for 34 or something like that. For all the new people, its worth it. Even if they are broken, put them in there - they dissolve and work great. The product doesnt have to be perfect to work. Will buy again.",positive,dishwashing tablet
"When I couldn't get this product about 2 months ago, I ordered the orange gelpaks. Noticed, recently, that glasses in my dishwasher came out with a yellowish/orange cast. Clearly, there was some residue left on utensils, etc. in the dishwasher. Ordered the Finish powerball product when it became available through Amazon. Not well packaged; about 8 or 10 of the pods were open, broken or damaged. The pods work well; but buying something with a 10% or greater defect rate is not my idea of quality packaging.",positive,dishwashing tablet
"Love the BULK package of this near-daily used product.  Cleans dishes spotless in my Bosch DW's 1HR cycle.  But as we all know ... it's all about HOW you LOAD the DW.  Bosch provides detailed instructions for loading which I read and followed, but sadly, my wife hasn't.  As a result … I do the dishes in the family.My one pet peeve (minus one star):  Even though these tablets are individually-wrapped in space-age plastiluminum packages … over time I have noticed evidence of moisture-damage to the wrapped tablets.  Humidity sensitive?  I have no water leaks under the sink.  The packages are also a pain to unwrap and always result in only a slightly torn corner that require more manipulation to unpeel.  Ugh.  It should take no more than ONE PULL to free these tabs.  Cheap packaging.",positive,dishwashing tablet
Very easy to use in dishwasher,positive,dishwashing tablet
Does the job.  Probably could find something less expensive and just as good…,positive,dishwashing tablet
"Finish Powerball works well in my dishwasher.  I subtracted 1 star because this batch isn't the same as my previous order, these are individually wrapped and must be taken out of the package to use.  The previous order came individually wrapped but could be put into dishwasher whole and the wrapper would dissolve, much more convenient.",positive,dishwashing tablet
I would have preferred to have purchased the pods that don't require opening an outer layer to remove the pod before placing into the dishwasher.,positive,dishwashing tablet
"Great little dish-cleaning bricks!My ONLY disappointment is that each little brick is individually wrapped in foiled plastic.We know about how each of these things impact our planet, and should be better in making packaging choices.",positive,dishwashing tablet
I'd say 50 percent or more of these tabs are straight powder when you open the pack.,positive,dishwashing tablet
I loved the price point for these. They are not the best ones out there but for the money they do the job.,positive,dishwashing tablet
"I've seen quite a few people complaining about residue or broken tablets. So far, all of my tablets have been packaged correctly and intact. I also have only noticed residue one time, but I needed to clean out my dishwasher filter anyway. Your dishwasher may be sensitive to rinsing properly like mine if that needs changed. Apart from that one time, not residue left on dishes. It's not going to give you a shine like some of the more expensive detergents.",positive,dishwashing tablet
"I have to re-do my review and take away a star. That is because more the half the box contained broken packets. While they still work fine, it's not what I paid for, and an added hassle to shake all the pieces into the holder. Otherwise, I have no complaints.",positive,dishwashing tablet
If there is food still in plates it doesn’t clean them off as well but if you rinse the food off they come out very clean,positive,dishwashing tablet
"Yes, these are powdery and crumbled.  They seem to be an ""outlet"" item.  I had no problem with them cleaning just as good, but using them is annoying.  They are definitely cheaper and more convenient via Amazon, but I did stop sub/save and started getting at my local Kroger because I do find them being in an actual tablet form a lot easier to use.",positive,dishwashing tablet
"The detergent tabs clean dishes well enough, but the box I received was missing about 10 tabs and several were unwrapped and broken making a mess in the box.",positive,dishwashing tablet
These are a great value. They clean great. Better than others in this price point per use. The only issue I have is after you get half way through the box the bottom ones are crushed. Not sure if this is a packaging issue or shipping issue. I am still able to use them. Just have to not spill the crumbs when opening. Would still buy again doesn't effect cleaning ability.,positive,dishwashing tablet
"I have 2 complaints about his product: I hate having to peel off the foil, I wish they had a pod which you can take straight from the box and put it in the machine.  Secondly, most of the pods are broken but it does the job",positive,dishwashing tablet
I bought these because of the really good price.  This is the same product you would buy in a store only at a reduced price.  Watch for their sale and buy it,positive,dishwashing tablet
"They work great, just wish packaging could be made biodegradable.",positive,dishwashing tablet
"I love this product- I found that this tab works best for my heavy loads! And I was excited about the save and subscribe price. These are the individually wrapped packs, which is an additional step. While I don’t love the extra waste in packaging, as a mom of small children it is nice to know that if one of these gets into the hands of my kids (don’t worry, I do store them out of reach, but you never know!) that they won’t be able to pop them in their mouth. Some, not many, of the tabs were broken when I opened them, but not so much so that it made it difficult to use.",positive,dishwashing tablet
"This has happened again. I’ve used only 5 pods from my new box and 1 package was empty, sealed and empty. Two more have been in large pieces. And now one of them is completely crushed into powder.",positive,dishwashing tablet
"They are all broken… will work ok in dishwasher, but wonder why all the tablets are broken",positive,dishwashing tablet
"Just an FYI, these come individually wrapped.  Such a waste of packaging and a pain to unwrap each one.  Ugh.  I really like the ones that come in a dissolvable wrap or just plain.  These are a terrible foil type wrap that you throw away.",positive,dishwashing tablet
"Ordered these ahead of time since they were on sale. Packaging received was slightly beaten up. Upon opening the pod wrapping, the pod received seem old. So far I have used 2 and both times the pod didn’t even dissolved. They leave powdery residue on the bottom of my dishwasher.",positive,dishwashing tablet
Works great on cleaning my dishes but sometimes I've noticed it leaves a little bit if a film on my dishes and have to rinse them after pulling them out of the dishwasher.,positive,dishwashing tablet
You need to remove from packaging before use .,positive,dishwashing tablet
I didn’t realize these are individually wrapped.  Some of them are crushed when I open.  I have bought these before that were loose in a bag which I prefer.  I like this brand over other.,positive,dishwashing tablet
Good product but probably not for a family with young children. Packaging looks like a fun size candy bar. Could be enticing for little ones to try to open and eat.,positive,dishwashing tablet
"You need to unwrap every individual packet/pellet before using.  Finish sells another form with dissolvable wrappers, which is much easier and more sustainable - no wrapper to throw away!Aside from that issue, the dishwasher detergent works great.",positive,dishwashing tablet
"They wash fine, but it’s annoying that they are individually packaged and powdery and kinda a pain to open.",positive,dishwashing tablet
I’m too lazy to return this to get a replacement but the box was open when I opened the Amazon box and some of the pods exploded. There was detergent powder in the box and it was a bit of a mess. It otherwise works like usual.,positive,dishwashing tablet
Used for dishwasher and I do not like having to open the package tablet.,positive,dishwashing tablet
"The pods worked well and definitely offer good value. However, the first couple of them appeared to be broken but after that all of them have worked well.",positive,dishwashing tablet
"Some are broken, but they are in closed in a wrapper, so no foul.  Work great.",positive,dishwashing tablet
These seem to do a pretty good job of getting the dishes clean. Wish I had looked more closely though- all the tablets are individually packaged in plastic. Super wasteful and also adds a couple annoying seconds to unwrap it.,positive,dishwashing tablet
"I have been purchasing these for years because they work well and are a good value. However, I have noticed the red power ball leaves a weird purplish streak at the bottom of the dishwasher where the door opens/closes. It's kind of hard to scrub off too.",positive,dishwashing tablet
These dishwasher tablets do the trick but I dislike the inconvenience of unwrapping every single tablet after loading the dishwasher. These wrappers generate a lot of waste so if you're trying to reduce your carbon footprint I would not recommend these.,positive,dishwashing tablet
"Individual wrappings must be removed, a minor inconvenience. So far about one in five is broken inside sealed package. Seeing other reviews of broken product I wonder if these are factory QC rejects??Never had this problem with “brick and mortar” store bought pods.",positive,dishwashing tablet
"They do a great job cleaning my dishes, but I cringe every time I throw away the wrapper from the individually wrapped pods.  Had I known that all the pods were individually wrapped I wouldn't have purchased.  Very unnecessary packaging.  I would probably not buy again just for this reason.",positive,dishwashing tablet
"This product works real well in our high-end dishwasher that processes naturally soft water. What I like about it is also what I hate about it: the wrapper. The packaging keeps the cake moisture-free, so it doesn't swell, as the other packets do, which causes them to lose their shape and interfere with the detergent-release door. At the same time, the wrapper is a bit of a hassle to remove, and it's yet another piece of junk heading into the waste stream.",positive,dishwashing tablet
"My only gripe is that these come wrapped in foil, which you have to unwrap. The last pack I bought had the hot water soluble coating, so that's what I expected here. Great tabs though!",positive,dishwashing tablet
"Great product, but a ton of waste. Each pod is individually wrapped within the package.",positive,dishwashing tablet
Wow. This is my first time using Finish for my dishwasher and it works wonderfully! It really scrubs the grime off of my dishes and it dries without leaving spots. I am pretty impressed with this little pod. One downside is that they are all individually wrapped and I feel that it's a bit wasteful so I'm taking a star away for that reason.,positive,dishwashing tablet
"Most of the time it does the job.But when cleaning glass lids of pots or pans, the convex sides of surface are still greasy.The positioning may matter.",positive,dishwashing tablet
Doesn’t clean as well as my other brand. So disappointed. Now stuck with a full box,positive,dishwashing tablet
Love how the dishes are shiney and perfectly clean.  Do not like taking the silver wrap off.  I prefer the other dissolving wrap.,positive,dishwashing tablet
"This brand was a free sample when we got our dishwasher. Have continued to use this brand. Only issue is a lot of them don’t disssolve, which requires running the washer again.",positive,dishwashing tablet
"Great value. Does job. The only thing that bothers me is it leaves residue on the dishes unlike other pods I get. But for value, I would recommend.",positive,dishwashing tablet
"using it for my new dishwashing machine, good and no compliant, it did the job.",positive,dishwashing tablet
"I bought them when there was a deal.That being said, more than half of the cubes were cracked or split in half. I am not sure if that was the reason for the lower price.I would stay with pods.",positive,dishwashing tablet
"product size is misrepresented ,I guess they don't expect u to count them, some were bigger size & did not release from soap section because it was stuck in there,otherwise  cleaned well !",positive,dishwashing tablet
"Most of the tablets are broken in a few pieces, so I have to 'pour' them into the dishwasher detergent bay. Otherwise it is good.",positive,dishwashing tablet
I use this product all the time. Inky several if packers were cracked inside? Maybe 6 iut if 10 so far?,positive,dishwashing tablet
"I am very disappointed with the quality of this product.  I thought since it had a big name it would leave my dishes and glasses sparkling clean.  I have residue and water spots since using this.  Back to my cheaper stuff.  Sorry, not worth the money.",positive,dishwashing tablet
"I love this soap the only one I use, but this go round they did not such a great job packaging and the heavier items crushed all the soap cubes...note to self don't order cat litter and compressed powder products together.",positive,dishwashing tablet
"These Finish dishwasher ""blocks' do a great job but I was disappointed that this particular version has each block wrapped in foil rather than the auto-dissolving coating. I hate unwrapping them and it creates trash for landfill. Buy another version.",positive,dishwashing tablet
As expected,positive,dishwashing tablet
Good value.  Works well. Only complaint is the hard to open little packages - have to use scissors to cut them open.,positive,dishwashing tablet
It is a fine detergent in terms of cleaning capabilities but ever since moving from Cascade I've noticed a lot more water spots on my dishes. As a detergent it does exactly what it's supposed to do and removes some of the more baked-on stains from my dishes.,positive,dishwashing tablet
fits in soap dispenser...no measuring no problem,positive,dishwashing tablet
"I am sensitive to fragrances. It is getting more difficult to get scent-free dishwashing products that clean my dishes. And I hate the dissolving pods. Finish is scented, but each finish tablet is wrapped in foil, so I am only exposed to fragrance and fumes for the short time I unwrap the tablet, place it in its comparment, and close my dishwasher. There are no fumes during or after the washing cycle. Finish does a great cleaning job, even when I don't rinse my dishes before putting them in the dishwasher.",positive,dishwashing tablet
"Bought these by accident. Main downside is they are a compressed powder, in an individual mylar packet that has to be opened. Sometimes the red pellet is detached. Opening the package to get it out then put it in the cup means you have to handle it. Does a good job of cleaning the dishes but prefer the gel type that don't need to be opened.",positive,dishwashing tablet
Great product except that I find that they are more likely to not dissolve during the wash cycle compared to liquid pouches. Still relatively rare though and it could easily be my older dishwasher.,positive,dishwashing tablet
The box is cardboard rather than the more durable plastic pail that some competitors use which leads to some broken tablets.Overall the dishes come out clean but sometimes a little spotty.,positive,dishwashing tablet
I got it on sale. Each tablet has a wrapper so it needs to be opened and discarded every time. Dishes come out clean though.,positive,dishwashing tablet
Love Finish products but they tend to short the packages. This 94 tab pack has 85 tabs. My previous purchase resulted in the same issues... and I call Finish every time. Count your tabs!!!!!!!,positive,dishwashing tablet
"I like the product, but when it arrived the outside of the box (as well as other products in the the package) was covered in powder.  Inside the box of Finish every packet was covered in powder and there was at least one empty packet. The box itself felt as if it had been wet.  Will not likely order this particular product from Amazon again.",positive,dishwashing tablet
Great product and great price.,positive,dishwashing tablet
great value,positive,dishwashing tablet
"The product is great.  However, it was just thrown in an envelope and handed over to package abusers.  Product box was busted open and individual soap tablets busted out of their wrappings.  Whatever, most of the time they get it right, just not this time.",positive,dishwashing tablet
"These work very well. We have hard water and these help the dishwasher power through the grease and food.But every Powerball is in a slippery plastic protective packet that you have to tear open (usually with wet hands) and it's not fun. Surely they could make the little packets less slippery. Put a ""tread"" on them or make them of a different material.",positive,dishwashing tablet
"This brand and these pods work great. Only thing I don’t like it how they are all individually wrapped 😬 The ones I bought previously had the “plastic” on them that dissolved in the dishwasher. These don’t, and it’s annoying.",positive,dishwashing tablet
Really like this one. Doesn’t leave a residue.,positive,dishwashing tablet
"Some finish washer tablets come with each tab individually wrapped in a clear self dissolving wrapper.  Those are great and easy to use.  These come individually wrapped in plastic foil.  Not only does it take a few seconds to remove, but all of this bits of plastic are going into our landfill for no reason. I strongly recommend Finish dishwasher tablets, but advise you buy the ones that do not have the individual foil wrap.",positive,dishwashing tablet
dishwasher and I like the detergent very much but hate that you have to take off he silver wrapper because then you have to have contact with the pod and the other ones that you don't have to unwrap to put in dishwasher are better.,positive,dishwashing tablet
"The pods stayed together unlike I read in other reviews. However the center red piece in the middle was missing in most pods, rejected batch? Sold directly from Amazon.",positive,dishwashing tablet
"I intended to but the ones that come in a plastic coating that dissolves in the wash. These aren't them.  My fault, but not what I wanted.  That said, they clean really well, just like the other ones",positive,dishwashing tablet
Cleans very well. My only annoyance is the dumb little wrapper I have to remove,positive,dishwashing tablet
I originally bought this because using the water soluble gel packs weren't dissolving properly in my dishwasher. I don't get this problem as often now but it still happens every now and then.,positive,dishwashing tablet
"Most of the capulets are dry and in pieces, makes me wonder how old this product was when sold. If you don't mind having pieces of the capulets all over your fingers, it does work",positive,dishwashing tablet
Love the product. But the box was opened when delivered & the pods were in the shipping bag.,positive,dishwashing tablet
"These are my favorite dishwasher tabs. I’ve tried tons of different powders, liquids, and tabs. These are my favorite. They get the dishes clean!",positive,dishwashing tablet
Works great. The only thing negative is that half of them were broken.,positive,dishwashing tablet
These really do seam to clean my dishes so they are ok .Thanks again .,positive,dishwashing tablet
"Received this product with the Amazon packaging intact but the product itself was opened,crushed and some of the pods we’re open. See pictures. Happy to have dishwasher pods but sketched out that the box was open and destroyed, hesitant to use them.",positive,dishwashing tablet
"It is a little annoying that each tab is individually wrapped, but otherwise great product.",positive,dishwashing tablet
"I'm a long time user of Finish, which works for me; but in the last few packages I'm seeing more crumbled pieces.",positive,dishwashing tablet
It seems to work well. No streaks for the most part. I’ve gone through a couple boxes and I’ll keep on getting these.,positive,dishwashing tablet
Oh my God!  My dishes are so clean.  I wish I had used soap before.,positive,dishwashing tablet
Let's see...what did I like about this product? It does a great job ‼️,positive,dishwashing tablet
I like the product but the original package was opened with tabs out of box. I like the product but will pay more elsewhere. Also there were not 94 tabs only 82,positive,dishwashing tablet
"Very easy to use, mess free, with stellar cleaning power.",positive,dishwashing tablet
The one thing that impressed me with these tablets is that they work very well even with the extremely hard well water I have to use.,positive,dishwashing tablet
It works as expected except some individual tablets are broken up into pieces.,positive,dishwashing tablet
I hate that they are individually wrapped. But great value.,positive,dishwashing tablet
"But I can’t stand the new packaging in the foil. I liked the resolvable plastic much more. Also, I’ve noticed it leaves a faint residue sometimes which is annoying. I rinse some stuff with water afterwards to clean it off",positive,dishwashing tablet
"I did not experience the white residue that some other customers mention, and in fact my dishes had that feeling that gives meaning to the phrase ""squeaky clean"" when they came out.However, I was a bit disappointed that these come individually wrapped, in silver foil packets like mini-candy bars (thank providence I don't have children) which means you have to take an extra step, fumbling with the wrapper, and then also have waste.",positive,dishwashing tablet
"they come individual packs of dry cubes, some are so dry they are cracked or chipped and broken, but can still be used in the dishwasher, I would prefer the liquid next time",positive,dishwashing tablet
"I prefer the open each tab type of dish soap. The pod type leave behind the plastic residue. That can gum up the modern sensor (HE) dishwasher.Update: Amazon seems to beat up the package, the tabs are broken and some smashed.",positive,dishwashing tablet
These work great but why does the company spend extra money to individually wrap each one in plastic? It’s a pain to remove and I prefer the ones that come straight out of the box and go directly into the dishwasher!,positive,dishwashing tablet
They just don’t get everything clean all the time it’s a hit or miss,positive,dishwashing tablet
"I had purchased these years ago and then switched over to the gel-pack type.  I recently purchased them again.  No problem with the product performance but I recall now why I stopped buying them - the packaging.  Each tablet is individually wrapped in a foil packet which means you need to fiddle with the foil and then toss it away.  Otherwise, they work very well.",positive,dishwashing tablet
Washes dishes ok. But the tablets begin to deteriorate before I get them all used.,positive,dishwashing tablet
"They work well, but I don't love that they're all individually packed. Seems like an unnecessary and not eco friendly step.",positive,dishwashing tablet
These tabs were better than what I had been using and these get the glasses very clean .  Does a nice job on the dishes too.,positive,dishwashing tablet
Bought this because it was what the manufacturer of my new dishwasher recommended. It really worked much better than the gel stuff I had been buying from the grocery store. I will be buying this again.,positive,dishwashing tablet
Nothing special but the size is very convenient.,positive,dishwashing tablet
Seems to work pretty well. Don’t love the individual packaging but first world problems.,positive,dishwashing tablet
