reviews,sentiment,product_category
Excellent travel mug. I take it on all my travels and fill up coffee to keep it hot and spill proof.,positive,mug
They work great,positive,mug
"Heavy duty, and easy to drink from",positive,mug
Keeping our coffee really hot for a long time.,positive,mug
2nd one I have owned. The 1st one is probably 10yrs old and still usable. I got another one because it is so beaten up I use it for work only. I do recomend these!,positive,mug
Great travel cup no leaking,positive,mug
I love these Thermos Travel Mugs. It keeps your hot drink HOT and your cold drink COLD! It's also very easy to drink from. It's the best travel mug I've ever owned. I have 3 of these Thermos Travel Mugs...wouldn't own any other.,positive,mug
Keeps coffee warm for hours,positive,mug
Love it!,positive,mug
"I liked everything about this thermal mug, except I have to use a ""gripper"" to twist the lid off, as the metal is slipper;y enough that my old hands can't grip tight enough to open it back up.",positive,mug
"I lost my old version of this mug. I miss the caribiner that was on the old one, but this new one meets my requirements for leak proof, keeps drink warm and easy to clean.",positive,mug
It fits in car cup holder. You don’t have to have the lid in a certain position to use it.,positive,mug
"Lots of choices out there, tried a few before getting this. Really keeps tea hot for hours, I mean HOT! Not the easiest to clean, but the absolute best for keeping a hot beverage hot.",positive,mug
"Great bottle, keeps your drink hot all day!Great price.",positive,mug
Awesome Thermos. My coffee is still hot 8 hours later just as advertised. This is hard to beat for the price. It’s also easy to take apart and clean.,positive,mug
Keeps my coffee warm all day,positive,mug
Keeps hot drinks hot for 6-7 hours.,positive,mug
This is a great mug. It keeps coffee warm for hours. I am very satisfied with this product.,positive,mug
"Indestructible, leak proof, easy to use, and drinks stay hot!",positive,mug
Keeps beverages hot or cold for an extended period of time!,positive,mug
Works as advertised,positive,mug
Amazing thermos and hot coffee to the last drop!!!,positive,mug
morning coffee,positive,mug
Works as advertised,positive,mug
Awesome,positive,mug
"Love this mug, but the only reason I'm giving it 4 stars is trying to get the cover off is unbelievable.  Usually my daughter is the only one that can unscrew it off. She says it's like unscrewing prescription bottles. I'm not a weakling, but OMG this is hard.",positive,mug
"I'm not totally sure it's the exact same model, but I've had a Thermax Thermos for at least 12 years now. It keeps my tea warm all day! I used to make tea first thing in the morning (around 6am) and sip on it around lunchtime and after school. The heat retention was great!Drawbacks are the opening and the ease of cleaning. Sometimes I have to put on the lid a couple times to get the lid to align nicely (though it's not the end of the world if it's misaligned - you can sip from any part of the lid and the liquid will just flow to you). And the plastic vacuum seal piece has a number of crevices that can be hard to clean. I typically used a scrub brush or a baby bottle brush to get into all of them.Overall, it's a great product - or at least it was 12 years ago. I will definitely buy another one the next time I need a travel mug!",positive,mug
"I put coffee in this mug and it stays hot for 3 hours. If you pre-heated the cup and filled it up it would stay hot even longer. The outside of the cup is always cool. The lid is great with an easy flip tab to open and close the drink slot. What I'm really impressed in is that when the coffee is real hot, the slot is made in such a way that I never burn my lips like other cups I've had. For me, this cup is a prize winner.",positive,mug
I use it daily after the gym for my green tea. It holds hot well ( I didn't use it for cold yet).I love how durable it is. Good quality,positive,mug
"This cup has a good strong handle that will hang almost any where, even with a full cup.",positive,mug
I bought this for my husband. He loves it. His coffee stays hot for a long hot for a long time.,positive,mug
I've had one of these for years. Someone bought me a yeti and it leaked.  Got this for my father in law as it's the only style he'll use and it gets daily use from him and holds up well over time.,positive,mug
"This cup and brand have saved my life! I have always tried to find something leak proof and this is the best one yet! Not only is it leak proof, its very sturdy!",positive,mug
Exactly what I wanted.,positive,mug
Good cup. Doesn’t leak,positive,mug
"Durable, love the open and close feature.",positive,mug
Great thermos mug,positive,mug
Keeps cold stuff cold over 24 hours.  I use it for a cold drink at night.  I put ice and water in it and the next night there is still ice in it.  I just add more water.,positive,mug
"Tiene buenos acabados, además que conserva el café, por buen tiempo. Muy recomendable. Lo conseguí en oferta.",positive,mug
"Conserva muito bem o gelado.Ótimo material, estiloso, resistente",positive,mug
"It works way better than normal mugs, it keeps the drink HOT!!!",positive,mug
A life changer - sorry to be dramatic but this cup has me sipping fresh hot coffee at 2pm that I made at 9am! Fits perfectly in car holder etc. and is comfortable to hold. I’m down to 1 coffee a day (instead of 3-4 half drunk cold cups or microwaved grossness).,positive,mug
Good quality and great price,positive,mug
This is my second one…..just wanted a different colour 😁,positive,mug
This thermos item keeps my hot beverage hot for hours. It’s also leakproof and fits in the car cup holder easily.,positive,mug
Parfaite,positive,mug
This is my second purchase. I have been using my first one for almost 2 years. It is the best travel mug by far at keeping my coffee hot for 6-7 hours.,positive,mug
No issues so far. Used almost three weeks,positive,mug
This keeps my morning brew HOT for quite a while. I am still amazed at how hot my beverage is after so much time. Highly Highly recommend.,positive,mug
"Few things do what they are supposed to. Always a compromise, not with this Thermos product, does the job properly.",positive,mug
We already have one of these and like it so we ordered another one as the old one is getting banged up,positive,mug
the coffee literally stays hot for more than 7 hours on a cold day. best i have ever used.,positive,mug
Best one yet very happy with the product the price was good too,positive,mug
the product is a bit heavy but very durable. It lasts about 3 hours to keep my tea hot on my way to work. I like it,positive,mug
"Does work in keeping coffee hot for a couple of hours, fine by me no complaints other than teardown and drying of the lid in order to keep clean. I soak and scrub the whole device daily and strip it down for a good cleaning once a week.",positive,mug
My husband uses it daily and enjoys a great cup of coffee,positive,mug
This is perfect size and keeps my coffee very nice and hot for the required time,positive,mug
"This is the third one of these coffee cups I’ve had. Lid doesn’t leak and it keeps coffee hot for hours. Tough to clean, but whatever.",positive,mug
Versatile mug. Keep coffee warm all day! Leak proof design is awesome. Handle is convenient and mug stays cool on the outside without any sweating. I'd highly recommend!,positive,mug
"As usual , Thermos brands speak for themselves. I have at least 4 of them . But this one here seems more durable and more insulated than the other Thermos brands. This is probably my favourite.I’m enjoying it already and know that this was a smart purchase..",positive,mug
"You most certainly get what you pay for.  I don't like my hot drinks boiling, so it takes me about 5 hours before I can drink it.  Great for those who like to have their taste buds burnt off.Always stays cold to the touch.  Yes, the colours scratch off easily, but I don't care about that at all.  It's exactly what it says it will do.As other have said:  the flavour sticks to the thermos.  So I have one for herbal teas, and one for coffee.",positive,mug
Cette tasse garde le café chaud pendant des heures! C'est vraiment génial,positive,mug
Thanks,positive,mug
Leak proof. My husband loves it. He works indoors and outdoors so keeps coffee hot no matter where he is. Holds a good amount of coffee and has that matte look to it. Very easy to clean/dry. Might even order one for myself eventually. Highly recommend you buy this!,positive,mug
"Works like you'd want it to, cant ask for anything else really.",positive,mug
Produto de Excelente qualidade. Fiquei muito satisfeito com a compra. Podem comprar. Dar de 10 a 0 em outra marcas famosas que tem por ai.,positive,mug
"A primeira veio amassada ( certamente porque não vem em caixa, apenas num saco), mas foi substituída por uma em perfeito estado. Produto muito bom.",positive,mug
"Its just awesome and best for practical use,",positive,mug
I like that the lid can be taken apart for thorough cleaning. I also love that it keeps my coffee hot for hours. I use cream in my coffee and any other cup I have had did not work to keep drinks hot.,positive,mug
Keeps my tea hot for more than 8 hours. Really like it. Lid parts need to be separated for nice cleaning but not that hard to do.,positive,mug
"Muy bueno y va bien con su starbucks. Me gusta la tapa, bien hecha",positive,mug
It’s a perfect size. Lightweight enough to take on a walk empty (or with hot water) and fill at a coffee shop for a hot drink on the walk home. Still nice and hot if I save it and have it with my breakfast an hour later.,positive,mug
"Keep things hot for long time.  Meet my expectations. I recommendOnly one thing i feel little bad, the cover or lid is sometime hard to open. But moslty it is good",positive,mug
,positive,mug
Keep liquid hot real long time.  No leaking.  Love the valve on top and the handle.  Recommand highly this product.,positive,mug
Thermos tres polyvalent pour quelqu’un qui est toujours sur la route. Garder le boisson au chaud pendant plusieurs heures. Très satisfaite de mon achat. Je le recommande 😄,positive,mug
ハンドルが付いているので持ち運びが楽　熱いものでも漏れない,positive,mug
Keeps Coffee warm for hours,positive,mug
"does the job, easy to clean, keeps the coffee hot. What more could you want!",positive,mug
"Love this mug.  Good size, keeps beverage hot for a long time and it's easy to clean.",positive,mug
Excelente para el café,positive,mug
Thinner at base to fit my car cup holder and has a convenient handle.,positive,mug
Color is boring. Not customisable. Name tag is missing. Find away to display the decreasing temperature.,positive,mug
This mug will keep your coffee hot or at least warm all day,positive,mug
"I've used a Snap Seal tumblers now for around 3 years.  The best thing is that they are truly leak proof.  When the drink port is closed, the pressure relief hole is also closed.  I have tossed these tumblers in my backpack upside-down and am comfortable doing it.  The tumbler's rim is smooth, so I think the lid's o-ring should always seat properly.  The drink port seal seats from the inside, so if pressure builds (from hot liquid heating up the air space after closing) it should seal more tightly.You need a strong index finger to open the drink port it with one hand while holding the tumbler in drinking position, but if you don't have a strong finger, you can open it one-handed if you reposition your hand.What I like least is that the top surface of the lid is flush with the rim, so there's no place for one's nose when one tips the tumbler up for a drink.  Lots of these mugs are designed that way.  That's why the promotional pictures always show the models holding the tumbler in their hand instead up to their mouth for a drink.  To drink, I have to tilt my head way back like a chicken looking at falling rain.  (I don't know why the designers don't just move the top surface down an inch or so to make space for one's nose.)It seems to insulate as well as other items of the same price range, which is fine for my use but well below the inflated numbers all manufacturers claim.  I use the tumbler as a drinking vessel, not a storage vessel.  If I don't start drinking, my half-full container of coffee can remain scalding hot for an hour or so.  But once I start drinking, it cools down fast and gives me only about 45 minutes to finish my coffee.I think performance numbers and anecdotes that consumers post on the web for these products are meaningless without a detailed description of the experimental procedure.  For example, the life time of ice cubes depends a lot on whether the cubes are immersed in water.  The amount of liquid in the tumbler and whether you're actively drinking also strongly affects how long it maintains temperature.  Just beware while comparing numbers.",positive,mug
"I refuse to drink coffee out of a coffee mug that isn't vacuum insulated. I just refuse! So let's get to this mug, and I'll briefly compare it with a $20 Thermos I've been using for the last 18 months.**What's right with this mug**- ELEGANT DESIGN. I happen to know from the industry--and you can tell I'm right because look at all the various different, weird drink bottles and mug tops on the market--that it's basically the Holy Grail of drink container tops to have them seal *well* with one finger. A little snap is easy, but doesn't seal tightly. Look at Contigo's Autoseal technology (different mug). It's absurd. Look how complex that is. Look at Thermos' tech on one of their bottles; I have one of their mugs that has FIVE parts to it I have to wash--and that's just the top! It's lunacy. Absolute insanity. The Contigo Snapseal has ONE moving part (physically made up of three parts total, but they all stay together) and is dishwasher safe with NO disassembly! It is a one-finger function, and it seals tight enough to shake the thing upside down without leakage. Now, I wouldn't put anything in a backpack that doesn't have a conventional screw cap, but this wasn't something somebody worked on for 20 minutes and put in production. A lot of thought went into it- CHEAP. This is among the cheapest vacuum insulated coffee mugs on Amazon- FITS UNDER KEURIG if 16 oz (confirmed)- WIDE BOTTOM. This doesn't taper up from a V-shape like other bottles, so is somewhat more stable**What's wrong with this mug**- BIG problem is it has a very small hole. If you like to guzzle coffee fast this hole won't work for you. My wife hated it because of this. I personally like to sip it slowly and for me it works perfectly fine- SMALL (possibly not real) problem is it seems to lose heat through the top faster than I'd like. All mugs like this have plastic, un-insulated tops, but I'm under the totally unscientific impression it feels hotter than my Thermos did--------------I bought the Gunmetal color and there doesn't appear to be any paint that will flake off. Some people have complained about burning upper lips. I haven't noticed this at all. As I said I am a coffee sipper, though. I don't guzzle it, and it comes out of the hole very well. I would buy another one of these for sure.If I have any major issues with this I'll come back and review it, as I always do for things.",positive,mug
"Best coffee mug ever! Keeps coffee hot for ever I love it! Don't know why people are have trouble with the lid leaking, it works perfect for me. If you follow the instructions on putting the lid on it should work fine. So if you're having trouble with the lid you're an idiot!Update-  I have had this Tumblr since July 2016. Still using it every day. I love it. I am the type of person that loves my coffee very very hot. This Tumblr never fails me. I also bought one to put cold drinks in. I put water in it with ice in the afternoon one day. Drink half the water. Left the tumbler in my car overnight. Next morning there was still ice in it. But I don't understand why people are having trouble with putting the lid on. If you would read the instructions that comes with the tumbler it explains how to put it on. It's very simple. So stop complaining and read the instructions.UPDATE AGAIN: well it's been 2 years now and I'm still using the same tumbler. I have dropped it several times including on the concrete. It hardly even dents. The rubber around the outside is still intact and almost perfect condition. The lid still seals without leaking. It is so easy to clean. Still keeps my coffee very hot. Contigo rocks!2 1/2 YEARS! This travel mug is never going to wear out! When I clean this I use a brush for the inside and just a damp cloth to clean the outside. I have never submerged this mug in water totally. I soak the lid and soapy water once a week, other than that I just rinse it really well with hot water. Just so you know, the stopper that keeps the coffee from coming out does come off and I also clean that once a week too. At the beginning of March 2018 I bought my boyfriend and one for his coffee. The 20 oz. He goes through coffee mugs like every other month. He has had this one since last March and it's still in good condition. He's very rough on things too. I sent a picture of what mine looks like after 2 and 1/2 years. Still good . Be interesting to see how long this lasts.",positive,mug
"I absolutely love these things! Only thing to note is that if the gasket in the lid comes out for any reason (to clean it, you drop the lid and it falls out, whatever it is) it is difficult to get back in, and is only effective if you put it back in correctly. On one side it is flat, and the other side it has a channel (the gasket has a ""U"" cross-section). I cannot recall if the channel goes face down or face up (I think it goes face down), but if you put it back in the incorrect way, you are going to spill all over yourself the next time you take a drink because it is no longer leak proof 😂. I have 3 of these and this has only happened once, and I flipped the gasket and fixed the problem, sobi am not deducting a star, but I think people should know. Other than that, all I have to say is that these things are awesome. They're stylish, fit in cup holders well, have a nice trip, opens and closes nicely with a firm and pleasant 'click,' and they pour well. No feeling like you're having to SUCK your coffee out of the mug, it pours out smoothly. Highly recommended, especially if you find one on sale.",positive,mug
It keeps my coffee warm for a long time and that’s what I got it for,positive,mug
"I LOVE THIS CUP!  Boy, does it keep coffee hot, which is what I wanted.  Plus, it fits under my Keurig coffee maker, as long as I take the base off.  I have ordered several different cups/mugs like these and was disappointed.  They were either too tall for the coffee maker or they didn't keep my coffee hot.  I now have a cupboard of useless cups.  This one is different in every way.  First of all, it's beautiful, plus it's easy and comfortable to hold.  It really keeps my coffee hot for about 6 hours or so.  It stays piping hot for a great 1-3 hours. It also has the feature that when you're not drinking your beverage, you can completely close the lid, which helps everything stay hot.  Plus it's easy and convenient to drink from, although I have had a few dribbles every now and then, nothing major though.  This is everything I wanted for a mug.  I'm pretty much housebound so I don't use this for traveling, but I'm sure it fits most cup holders do to it's slim bottom, yet not top heavy.  What's most important is that what do most people want?  They want an attractive mug that fits in their car, or one that you can use at home.  But most important a cup that keeps beverages hot or cold.  I can only address this cup keeping beverages hot, and it does that superbly!  This is a great, beautiful cup and I highly recommend it!!  Look no further!",positive,mug
"Nice product, keeps drink hot or cold for more than 4hrs",positive,mug
"Wow!  What a coffee mug.I read the negative comments carefully but decided to take a chance on this mug anyway.  I'm very glad I did.  It absolutely does not leak; one merely has to take the time to back the lid onto the threads before you tighten it down.  You can tell when it's right.As for its insulating abilities, I burned my mouth on my coffee all week until I came on a technique that works.  While the coffee is brewing, I fill the mug all the way with ice and then water, then put the lid on and shake it a few times.  Let it sit until the coffee is brewed, then pour out the ice water.  Pour in the hot coffee, add half and half and sweetener to taste, and seal it back up again.  Even then, be careful with your first sip.  It is very hot.... but at least now you won't burn your tongue.  This will keep the coffee hot for a long time; long enough to drink the entire 16 oz before I notice any cooling... which is why I bought it for in the first place.",positive,mug
"Put this coffee mug to the test today. So far so good. The quality is very good. Its stainless steel inside. Has grip on the outside for easy handling. I like the design of the sip cap. I find it easy to use with one hand especially while driving to work. I really love the color.On the first day of receiving this, I put a drop of dishwashing soap in it and filled it to the top and let it sit over night. I submerged the cap as well in a bowl. I did this to get rid of the new product smell. And it worked.The sip part design of the cap is a little different from what Im used too. But nothing that i cant adapt too.I will wash this mug by hand as I read in the reviews and instructions that doing so will ruin the finish. I wash my travel coffee mugs by hand either way so no biggie.Overall, Im happy with this mug. I will give an update on it in a few months (if I can remember) to see how it hold up. And if it does, I will be buying another one for the wifey. =)",positive,mug
So much better than my old mug from Dunkin that didn't keep my coffee hot for even 15 min after making it.No issues with leaking...matter of fact week just a snug turn I've not seen a drop leave it except what goes where it is supposed to go.Regarding some gross pictures on some reviews I've seen that look like burnt motor oil in the bottom all I'll say is if you just Rinse it out once in a blue moon I bet that will never happen. I ordered 2 more at a price that was so low I don't think it covered shipping. I've found my coffee mugs for the next few years.,positive,mug
"this is honestly one of the best gadgets I have ever bought.  it is also the only container that has never leaked or spilled in my purse, outside of my purse, never ever leaks anywhere.  if you screw the top on correctly and make sure the spout is locked down, which is easy to do, it does not spill.  it doesn't leak.  it is perfect.  I use it for hot liquids, but usually I just fill it with filtered water when I leave for the day.I've used other containers for water and the top has always leaked.  I'm talking to you klean kanteen.  a few weeks before I bought this, I bought a farberware 'insulated' container, but it was a disaster, so that is in the garbage.seriously, the contigo literally never leaks.  its amazing.  I'm drinking hot tea from it now as I type on my computer.  if you're on the fence, just buy it and try it out.  its great.  and no one is paying me to say this.  just trying to share the joy.",positive,mug
"We've used Contigo mugs for years, so we already knew that the product is great at maintaining beverage temperatures.The only issue to caution people about is that you need to be careful to get the lid on just right. It only takes a few seconds. Just slowly screw the lid on, close the spout, and test in the sink before assuming the lid is secure. We didn't have this issue with previous models. I'm guessing it's due to the threading being different (more shallow).Anyway, still a great product and highly recommended.",positive,mug
"Fantastic Coffee MugThis coffee mug is simple, but does it's job perfectly. It is easy to clean, even by hand, but the lid is dishwasher safe so I run it through on the weekends. It fits under my coffee dispenser. It keeps my coffee hot for at least 4 hours (it's all gone by then so I wouldn't know if it stayed hot longer). I can close the lid and throw it in my backpack and not a drop leaks out. The SnapSeal lid is not something I've seen before but it's easy to use, and seals it perfectly. It's also easy to drink out of without some lid bopping you in the face like some of the other mugs.The one and only thing I would change, is they placed ""Contigo"" on the lip of the lid, so you can feel the texture of the letters when you drink. I thought this was weird placement but doesn't really affect my opinion of the mug. I would have moved it to the opposite side so you have a smooth texture. And then other people would see the brand name, rather than my lips.",positive,mug
"After owning and enduring tepid coffee with other  travel mugs over the years, I am so glad I found this one! It keeps my coffee hot for hours!  Some tips:  Obvious, maybe, but fill it with very hot water and leave it for a minute to heat up the metal mug before pouring in your hot beverage.  And that top . . . I've figured out a way to pop it open easily.  I pop it open while it's still in my cup holder in the car, and then I snap it shut again after replacing the mug into the cup holder. Way easier that trying to deal with it with one hand, especially while driving.  The cup holder becomes your ""second hand"" when you do it like this.  I've had NO issues with the rubber-like cover (which I like a lot) as some reviewers have had, but then I also don't put things like this in the dishwasher!  Duh.  Anyway, this one is, IMHO, the best of the bunch for keeping my coffee hot, and that is its primary purpose.",positive,mug
"Big fan of the 16 oz Contigo Vacuum insulate travel mug. Owner of not 1, not 2, but 3 different Starbucks vac insulated mugs and I am pleasantly surprised to find the Contigo mug superior to all the rest. Bought it primarily because I needed one that fits my Keurig 2.0 K575 brewer and it does (must remove drip tray). It keep my coffee hot for many hours (4-5 easily). Since it is stainless steel all-around, top aside, there is no funny taste with anything and everything I store in it. Easy to use, appreciate the rubber grip around the top half of the mug. The SnapSeal initially took a little getting use to but after just one week I feel like a ""semi-pro"". Honestly, its much cleaner than traditional travel mug flip tops (such as the over priced Starbucks mugs). At 7.29 it is only a fraction of the price of a Starbucks mug (by the way I truly loathe Starbuck's practice of overpricing everything). I see the price has increased to around 8.00, still a steal. Great product, great value.",positive,mug
"I have had another of these for years. When the rubber ring came out and was lost, I contacted Contigo and they quickly sent a replacement. When another coffee mug started leaking, I purchased another of these and it's air-tight. Good size, keeps coffee hot a very long time and also works quite well for cold drinks. Just wish they were made in the USA, they're not (guess where).",positive,mug
"Simply the best for keeping coffee hot and 100% spill proof! I commute about 350 miles per week by car and the Snap Seal is absolutely perfect. I have bought 2 now as well as 2 Contigo Autoseal. While I like the Autoseal, the ones I have are much thinner metal and don't keep drinks hot/cold nearly as long as the Snapseal. They are also a lot messier to clean and there have been plenty of reviews out there about the need to clean those very carefully and diligently. Not the case with Snapseal. Just clean like anything else.What I like:- 100% spill proof when locked. I throw it in my work bag locked and never worry about it spilling on documents-Keeps drinks hot/cold much longer than most Thermos type canisters.-Price point-Size/ grip perfect for any auto cupholders- my 2 cars, rentals. Never a problem.-Simple to clean without worry about small mechanics like the Autoseal.",positive,mug
nice cup,positive,mug
"Excellent. This cup keeps my coffee HOT not warm but hot for a long time. I tried to see how long it would keep it hot for just by making coffee and leaving my home. I drove an hour and a half and my coffee was still nice and hot.It has a nice seal on it, so it’s pretty much leak proof I did drop it by accident walking and it didn’t spill anything. I’m satisfied with this, I just threw away my old traveling coffee cups.",positive,mug
"I love this thermos.  I also own a 20 oz that I have been using for a long time, but I always had leftovers so I decided to purchase the 16 oz.  It is a perfect size.  I prepare home made latte in the mornings and I drink it through the day.  It keeps hot all morning and warm through the afternoon.  Putting a neoprene sleeve around it assures hot coffee for most of the day.  I drink hot coffee until lunch and then I add ice to the other half for refreshing iced coffee in the afternoon.  No leaks, easy to open and drink from it.  An excellent thermos for everyday use.",positive,mug
The price on this cup is really good.  I plan on buying several more in different colors.  I like the look of this cup.  The rubber grip feels really nice to hold on to.  It won’t slip out of your hand.  It’s comfortable to drink out of.  My drink stayed warm for hours.  I tested it for leaking.  It held up and  nothing leaked.,positive,mug
"I looked quite a while to find a good insulated coffee mug and was skeptical about metal ones.  For some reason, I just don't like drinking out of metal containers -- they usually leave a weird taste.  My plastic one broke, though, so I ended up buying this one.  It's the perfect size - fits easily into the exterior side pocket of my back pack as well as in the apartment's free (!) latte machine (yes, I know how lucky I am to live here at Parc Meridian in Alexandria).  It seals very well - no drips at all.  And it keeps the coffee hot for a long, long time.  It's a great value - easy to clean and it looks nice, too.  I'm very happy with my purchase.",positive,mug
"All I can say is that this has become my favorite thermo mug. I drink tea evey day, and when I get to work the tea is still extremely hot with this. In fact, I have to open the part where you drink from just to let it cool down. If I keep that closed, it will stay warm all day! I did not experience any issues with the lid not sealing shut. Not sure if this is because the company improved the lid. The quality and build feels solid, and the way that the lid screws on and is snapped shut at the top truly achieves a leak-proof design. For the price, I'll probably buy this again once I get as much service out of this one as possible.",positive,mug
I use these to keep my 4yos water cold. He can open and close it on his own and he can drink out of it without spilling. I also love that it's easy to clean and there aren't any straws to deal with. Love these!,positive,mug
I use it for my protein shakes. It's fantastic. No matter how much or which way you shake it the thing does not leak as long as the lid is on correctly. Shake stays cold enough long enough for me to drink it all. Great little travel cup. Highly recommended,positive,mug
"I'm not kidding! As long as instructions are followed re: how to put the lid on correctly and NOT OVERFILL, this travel mug *will not* leak.  After I add the hot water for tea, I snap the lid closed and turn upside down so the tea bags get saturated. I do this every morning w/zero spills, so don't know how any prev. reviews could legitimately complain abt this mug spilling-? As well, my tea stays hot for several hours after making it. I'm always surprised when I take a sip after lunch & it's still very warm to hot.  The lid is easy to hand wash, nothing to disassemble- yay, but have thrown it in the dw too. I only clean the cup part by hand, again, per instructions. I have nothing bad to say abt this mug, and actually just ordered another.",positive,mug
I have lost an re-purchased these mugs several times and I recommend them to everyone. I make coffee at 6am and when I get to the office at 8 it is still nice and hot...and when I finally get back to drinking it around 10 it is still warm. I am prone to dropping things and this mug does not spill a drop. I cannot say enough wonderful things about these mugs.For people that have issues with the lid being hard to close - line up the Contigo logo on the mug and on the lid and twist. It works beautifully.I know they aren't supposed to be washed in the dishwasher (only lid is top shelf safe) but I put them in the dishwasher about once a week and have never had issues.,positive,mug
"Delivered four days earlier than expected. It's true that it doesn't leak, even with very hot coffee. Build quality is very good and seem like it will last even with rough use. Nice rubber grip that feels like it won't slip out of you hand. Very happy with this product give the low price and it look cool.",positive,mug
Wish this style and size had a handle because of my RA.  I have one similar by same company bigger with handle but holds more and longer making it harder to use with RA even with handle!  Hands are crippled! Vwhit the had the smaller on with a handle for people like us!,positive,mug
"Works really well, keep drinks cold for hours. I put some water and ice in before going to sleep and woke up to find it still ice cold, although the ice cubes had melted. Also cleans pretty easily. I've put a few different types of drinks in from water, iced coffee and iced tea, and don't feel like there's any lingering tastes of any of them between uses after a quick wash. The grip also makes it easy to hold onto.The only minor complaint is that sometimes if you fill it up a bit too much, it sprays out a little bit of whatever is in there when you open it. Not sure why it happens, but it is a little annoying, but not enough of a problem to take a star off or anything.",positive,mug
"Disappointed!!!  Inside the top the rubber bulged out and could not slip back in.  The rubber seal stretched to the point it would be impossible to seal.  Coffee leaked on to my suit and that made me really upset.  Again,  DO NOT BUY!",positive,mug
"LOVE the Byron lid. I have arthritis and find it difficult to hold the button down on the Westloop lid every time I take a drink. I just pop this lid open and leave it that way till I'm done. I thought the coffee would cool quicker than my other contigo's but it didn't. I do close the lid so it's ""almost sealed"" but not snap tight sealed. I have turned it upside down to see if it would leak and it did not. Very happy with my purchase and will soon buy another for a spare.",positive,mug
"This held my coffee at a temperature too hot to drink for hours. If I were to complain this would be my complaint: whew that's too hot. The lid was a little challenging to clean, but if it is cleaned soon after each use this isn't an issue. I'm more of a gulper than a sipper, so I'd say this is as easy as any other similar product to drink from. I would buy this again for my personal use.",positive,mug
"We love ours! Great price and it doesn't leak. Only thing is sometimes you have to put the rubber back into the groove on the lid but that's easy to do and doesn't happen often. Be sure and follow directions about how the screw the top on so it seals, directions are on the card that comes with the cup.",positive,mug
So 2 years ago my bf and I decided that we would only spend $15 on Christmas presents because we had already spent so much money on other gifts prior. I got him this and he turned his nose up at it. Fast forward 2 years and he says it's the best gift he's ever gotten. He lost it and was actually depressed so I had to get him a replacement.  Very easy to clean and keeps things hot or cold for at least 6 hours. I sometimes use it to transport my baby's milk on road trips.,positive,mug
"I bought this as a replacement because my last top dropped onto the heating element in my dishwasher and melted.  That's about the only bad thing I can say about this travel mug.  It's easy to fill and screw on the cap.  It's sized so that it fits in my car's cupholder.  It has a nice rubberized grip.  Best of all it can keep liquids hot.  My tea stays beautifully hot for 5 -6 hours through a new england winter commute into the office.  It's a great item with no flaws.  Not only would I buy it again, but I really DID buy it again!",positive,mug
"I already had a Contigo 20 ounce, I liked it so much that I wanted one for my coffee as well. 12 to 16 ounces of coffee is plenty for me, it keeps the coffee fresh and hot better than any other I’ve had. It’s also easier to drink from without burning your mouth.",positive,mug
"This mug is awesome. I work as a cashier and we can’t have open bottles by the registers, but this makes it so I can have my drink with me. It really does snap seal and I know that even one of my other coworkers has one too. Great for me since I’m also a little clumsy and sometimes knock it over. I’ve had mine for about three weeks and it’s great. My friend has had hers for about 3 months and it is still doing its job. If you are looking for a new portable mug I would 100% recommend this one.",positive,mug
"I travel quite often for business so I was looking for a travel mug I could lock and put in my backpack without worrying about leaks.  So far this is perfect.  It seals great, keeps my coffee hot and is easy to open and close with one hand.  I was skeptical about the way the lid mechanism worked at first, but it has worked flawlessly!",positive,mug
"I bought this to replace my old Contigo 16 oz mug, and I love this one even more as the new lid is much easier to clean.  I put a full mug of coffee in this cup each morning, lock it, and place it in my lunch bag.  I never have to worry about it spilling even if it falls over in the bag.  The mug keeps the coffee hot, so I can enjoy hot coffee for several hours once I arrive at work.",positive,mug
"I've never been one to have a reusable coffee container other than a regular, open mug, but after needing to be on the go a few times recently it was obvious I needed something else. Tough to handle, steaming hot travel mugs I borrowed and spilling on myself on the way into work a couple times, led me to the Contigo SnapSeal mug on Amazon. Best $10 I've spent. Spill-proof and the outside remains the same temperature no matter what's inside. Kept coffee hot for hours. The grip is a nice touch as well.",positive,mug
"It's now two hours since brewing and although I have not used the closing lever for the sipping hole, my coffee is still hot!  The 16-ounce one fits perfectly under my coffee maker.  A big thank you to everyone who suggested measuring the height!After one month, I bought three more.Someone clued me in that the easiest way to screw on the cap was done on purpose:  you line up ""contigo"" on the lid with ""contigo"" on the mug, and presto, it screws on perfectly!  That's pretty smart on their part!",positive,mug
"BOUGHT FOR 2 CUPS OF HOT COFFEE.  I HAVE IT THREE HOURS AFTER IT IS PUT THE THE CUP, AND IS STILL HOT.  ITS COMPACT, EASY TO CARRY, AND COMPORTABLE TO DRINK FROM. TIGHT SEAL, NO LEAKS.",positive,mug
Ice stays in cold drinks over 5 hrs at 80 deg weather. Hot drinks stay hot over 5 hrs. By 5hrs my drink is gone. Maybe they would stay hotter or colder then 5hrs but for me its gone by then.,positive,mug
"Rubber seal fails , all over my car seat get coffee,  I did buy this product about 6 or 7 months ago and not use it every day, please give me refund or exchange!",positive,mug
This hot beverage container by Contigo was better than expected.  I love this brand and would purchase fromthis seller again.,positive,mug
